echo_duration_ms,signal_amplitude,distance_cm,distance_delta,angular_velocity,echo_count,noise_ratio,doppler_shift_hz,object_class,object_name,is_moving
3.2655,0.2853,56.22,-30.6809,1.4426,7,0.1611,-1.3459,0,Fish School,1
9.0603,0.5372,155.75,14.3238,0.0761,1,0.0378,-0.1414,1,Rock/Reef,0
4.5575,0.4115,78.67,57.8355,1.4126,2,0.0716,1.2385,3,Diver,1
7.5299,0.6017,129.04,-18.9596,0.0004,1,0.0633,-0.2273,1,Rock/Reef,0
7.2649,0.6424,124.63,45.8892,0.0114,1,0.0453,-0.123,1,Rock/Reef,0
3.2299,0.2007,55.41,-29.4174,0.486,7,0.1898,0.7262,4,Debris,1
6.5774,0.6567,111.81,-62.9688,0.0296,1,0.0391,-0.0118,1,Rock/Reef,0
5.9365,0.7098,101.51,22.953,3.7548,1,0.0621,-4.7735,2,Submarine,1
5.3383,0.2548,91.32,-28.6744,1.0101,5,0.1391,1.1966,0,Fish School,1
4.4694,0.7021,76.28,-34.4928,0.0482,1,0.0469,0.0716,1,Rock/Reef,0
2.3996,0.4708,40.7,-38.3237,1.3399,4,0.0864,1.2661,3,Diver,1
8.7202,0.2536,148.94,106.343,0.0194,7,0.2749,-0.0463,4,Debris,0
3.1522,0.7748,53.94,-58.7386,0.0003,1,0.037,0.2216,1,Rock/Reef,0
2.9276,0.7584,50.17,-135.6194,0.0026,1,0.0318,-0.1007,1,Rock/Reef,0
9.4752,0.5562,162.15,68.9168,2.2192,1,0.0465,-2.9283,2,Submarine,1
3.3065,0.4057,56.5,6.1192,2.3739,7,0.1264,-3.2119,0,Fish School,1
8.508,0.4806,145.97,47.0111,0.0029,1,0.0554,-0.0132,1,Rock/Reef,0
2.461,0.3867,41.6,-56.216,0.0085,3,0.1387,-0.1448,0,Fish School,0
3.073,0.4747,52.32,-0.917,2.296,7,0.1211,2.7451,0,Fish School,1
8.9751,0.346,153.94,122.9031,0.0105,8,0.2222,-0.1361,4,Debris,0
4.2915,0.5086,73.13,20.5628,0.5623,2,0.1695,-0.3275,3,Diver,1
9.1638,0.4931,157.31,-10.0084,4.7589,3,0.1117,5.5099,5,Marine Mammal,1
4.2,0.7778,71.75,-2.1196,0.0425,1,0.0576,-0.0001,1,Rock/Reef,0
9.2153,0.4642,158.0,5.3333,0.0133,1,0.0637,0.0745,1,Rock/Reef,0
7.1709,0.3619,122.88,27.3605,0.0009,3,0.0949,-0.0396,3,Diver,0
10.0212,0.2463,172.28,137.4268,3.7343,2,0.0596,4.2246,5,Marine Mammal,1
3.8293,0.7794,66.63,-108.1713,2.289,1,0.0672,-3.0694,2,Submarine,1
5.7102,0.6302,97.5,25.6225,2.0657,2,0.0498,-2.3068,5,Marine Mammal,1
2.5845,0.4,44.89,-61.7756,3.8616,3,0.0595,4.3128,5,Marine Mammal,1
10.0652,0.4357,173.08,41.5682,0.0123,1,0.0546,-0.0058,1,Rock/Reef,0
11.3052,0.5018,193.59,34.4753,3.6091,1,0.0587,-4.1698,2,Submarine,1
8.1316,0.3995,139.22,63.9542,0.0073,5,0.2329,-0.0474,4,Debris,0
3.2083,0.8004,54.87,-132.8728,3.0504,1,0.0207,-3.2819,2,Submarine,1
3.0251,0.8328,51.74,-12.0596,0.025,1,0.0801,-0.0364,2,Submarine,0
4.7251,0.611,80.92,32.7977,2.9574,3,0.0972,-3.2242,5,Marine Mammal,1
6.0827,0.288,103.64,-18.9075,1.6084,7,0.0825,2.1458,0,Fish School,1
7.4245,0.2291,126.86,41.1241,1.5541,6,0.1816,-1.9658,0,Fish School,1
8.8748,0.6108,152.95,25.5463,4.6961,1,0.0255,-5.7866,2,Submarine,1
4.9935,0.4188,86.13,-40.7661,2.5584,3,0.1127,3.3547,5,Marine Mammal,1
7.7046,0.2839,132.78,75.2857,4.5355,2,0.0573,5.3059,5,Marine Mammal,1
3.0147,0.5446,52.51,-30.2133,0.0105,4,0.0857,0.1556,3,Diver,0
3.4644,0.488,58.93,-58.8586,0.0091,4,0.0899,-0.0628,3,Diver,0
3.841,0.279,66.0,-2.7947,0.5393,7,0.2743,-0.6,4,Debris,1
8.3571,0.2099,142.95,9.744,2.4126,4,0.1627,2.8953,0,Fish School,1
6.6003,0.223,113.24,38.1649,0.0092,8,0.1805,0.1696,4,Debris,0
3.0773,0.4377,52.95,-68.2961,2.4776,6,0.1687,-2.9219,0,Fish School,1
3.7575,0.283,64.06,-58.2045,1.1087,4,0.1085,1.649,0,Fish School,1
4.6063,0.1947,78.36,-67.8153,0.3178,7,0.1364,0.2637,4,Debris,1
8.7169,0.3674,148.89,18.4561,4.252,2,0.0548,5.0083,5,Marine Mammal,1
7.2657,0.102,124.66,9.5436,0.0295,4,0.293,0.0486,4,Debris,0
6.9404,0.3322,119.38,-1.084,0.0048,6,0.2233,0.0303,4,Debris,0
1.5682,0.4779,26.28,-80.8207,1.3105,4,0.109,-1.4441,3,Diver,1
1.3529,0.3719,22.52,-91.2675,0.0185,4,0.2754,-0.1981,4,Debris,0
9.1551,0.1704,157.18,31.2198,0.0453,7,0.2286,0.0111,4,Debris,0
4.6819,0.3663,80.77,43.9869,0.4947,7,0.1891,0.7208,4,Debris,1
5.4495,0.2311,93.66,72.7908,0.3592,8,0.28,0.261,4,Debris,1
3.4041,0.6336,58.11,24.1509,4.2684,2,0.0668,-5.4016,5,Marine Mammal,1
5.203,0.7207,89.52,-68.4106,0.0253,1,0.0348,0.1227,1,Rock/Reef,0
1.3728,0.6,23.24,-73.0045,0.0135,4,0.0834,-0.0959,3,Diver,0
6.8966,0.6868,117.86,18.5104,3.5541,1,0.0888,-4.2522,2,Submarine,1
7.8652,0.358,134.99,94.2814,2.8636,2,0.0887,-3.2523,5,Marine Mammal,1
5.5279,0.2764,95.04,-49.2283,1.7972,5,0.1578,-1.8833,0,Fish School,1
4.9721,0.4179,85.77,17.9398,0.0019,3,0.2336,0.0932,4,Debris,0
6.2452,0.26,108.01,51.0756,0.0159,4,0.257,-0.1208,4,Debris,0
4.9065,0.739,83.56,-54.6774,0.0076,1,0.0852,-0.1162,2,Submarine,0
4.4589,0.5521,76.87,25.5827,0.0185,3,0.1042,0.1052,5,Marine Mammal,0
5.8143,0.5098,99.35,-42.7592,1.7067,2,0.1179,2.0102,5,Marine Mammal,1
2.9815,0.4638,50.4,-106.5382,0.4095,6,0.1748,-0.4582,4,Debris,1
6.1591,0.241,105.2,60.6922,0.7253,6,0.1402,0.7634,4,Debris,1
5.4469,0.2439,93.31,-21.5217,1.8166,7,0.1541,2.4079,0,Fish School,1
3.2862,0.735,56.21,-72.268,0.0216,1,0.0607,-0.0123,1,Rock/Reef,0
1.4402,0.6752,24.4,-89.2722,0.0057,4,0.1472,-0.1292,3,Diver,0
4.3439,0.4345,74.22,26.0914,2.7696,4,0.1713,3.3517,0,Fish School,1
8.9704,0.5827,154.02,84.1539,3.2578,1,0.0649,-4.0186,2,Submarine,1
4.2774,0.2449,72.24,-21.4871,0.5593,3,0.2621,0.7174,4,Debris,1
3.3029,0.553,56.01,-34.3214,5.1584,2,0.108,6.2748,5,Marine Mammal,1
4.671,0.5206,80.11,-43.1532,0.683,2,0.154,1.1297,3,Diver,1
3.573,0.5827,61.24,-8.0758,0.6605,3,0.1475,-0.945,3,Diver,1
3.0905,0.1469,53.43,-91.0661,0.0007,5,0.1906,0.1783,4,Debris,0
7.0709,0.2437,120.98,26.2923,0.8496,3,0.169,-1.0149,0,Fish School,1
5.3034,0.3539,90.12,-57.3449,0.0133,3,0.135,0.0899,0,Fish School,0
3.0034,0.2114,51.61,-23.4587,0.7215,3,0.1693,-0.6099,4,Debris,1
1.0221,0.3928,17.03,-33.9631,1.9388,2,0.098,2.5033,3,Diver,1
9.9396,0.5212,171.08,36.7842,0.0113,1,0.0233,-0.0293,1,Rock/Reef,0
8.4907,0.6059,145.94,47.3887,1.9906,1,0.0266,2.6397,2,Submarine,1
2.6823,0.5572,46.18,10.9546,0.944,2,0.1796,1.0287,3,Diver,1
2.0216,0.2766,34.5,-124.4625,0.021,6,0.1294,-0.0201,4,Debris,0
2.7668,0.8705,47.48,-16.3567,0.0531,1,0.0523,-0.098,2,Submarine,0
6.6637,0.6139,113.98,-9.4545,0.0313,1,0.0593,0.1298,1,Rock/Reef,0
10.5589,0.5295,180.77,69.309,2.3588,1,0.0782,-2.4994,2,Submarine,1
3.1671,0.3004,54.34,-66.4173,2.3559,4,0.1611,2.6245,0,Fish School,1
7.2084,0.4709,124.01,20.0654,0.0186,4,0.0634,-0.0744,3,Diver,0
9.5562,0.3263,164.08,112.4512,1.7056,2,0.1142,2.1976,5,Marine Mammal,1
6.6782,0.6071,114.13,-18.287,0.0134,1,0.0218,-0.3677,1,Rock/Reef,0
8.0434,0.2784,137.66,38.3633,1.5667,6,0.1758,-1.6653,0,Fish School,1
9.4768,0.4991,162.92,37.9344,0.0408,1,0.0243,-0.1784,1,Rock/Reef,0
9.3039,0.2142,159.93,66.5512,0.0253,7,0.1217,0.0053,4,Debris,0
6.4597,0.4244,110.84,-5.2615,2.3263,2,0.0725,-2.818,5,Marine Mammal,1
1.6236,0.4195,28.47,-18.3324,1.3712,4,0.1451,1.7632,3,Diver,1
4.1328,0.7131,70.53,-16.4345,6.3661,1,0.0746,-7.5001,2,Submarine,1
2.1158,0.2294,36.43,-82.9195,1.9216,6,0.1667,-2.2993,0,Fish School,1
4.6516,0.7953,79.58,-118.4328,0.016,1,0.0881,0.0642,2,Submarine,0
2.7473,0.8056,46.54,-28.814,0.0309,1,0.0552,0.1188,2,Submarine,0
3.7427,0.2628,64.31,33.0977,0.6801,4,0.1929,-0.7914,4,Debris,1
7.0291,0.2029,120.48,79.6548,0.0536,6,0.2399,0.0079,4,Debris,0
7.4426,0.6074,128.12,-18.3524,6.279,1,0.086,7.6227,2,Submarine,1
5.2456,0.3183,90.31,30.1319,0.0474,3,0.1796,-0.1161,3,Diver,0
4.7747,0.5546,82.14,7.7288,1.6053,2,0.0757,-1.8389,3,Diver,1
9.0758,0.1444,156.28,28.8512,0.5857,8,0.2448,-0.4176,4,Debris,1
2.6323,0.5178,45.11,-24.2183,0.002,2,0.0669,-0.1178,3,Diver,0
1.1673,0.257,20.3,-123.8472,0.0022,7,0.2603,0.2503,4,Debris,0
2.8203,0.3705,48.76,11.4837,1.514,4,0.1558,1.7158,0,Fish School,1
3.8171,0.4981,65.33,16.2522,0.0074,2,0.1097,0.0871,3,Diver,0
6.1938,0.6779,106.12,-44.2225,3.1436,1,0.0253,-3.8993,2,Submarine,1
3.9173,0.4863,67.14,19.9759,3.2003,3,0.0433,-3.9219,5,Marine Mammal,1
7.4228,0.6882,127.02,31.4347,5.5878,1,0.0603,-6.6586,2,Submarine,1
7.0823,0.3508,121.77,76.6002,1.7753,6,0.0949,2.0567,0,Fish School,1
2.2686,0.4186,38.47,-73.73,0.005,6,0.0952,-0.1236,0,Fish School,0
5.0097,0.7565,85.81,-62.0446,0.0111,1,0.0426,0.0595,1,Rock/Reef,0
2.6259,0.5497,45.37,-29.8142,2.8835,3,0.0838,3.748,5,Marine Mammal,1
4.2843,0.5035,73.21,-8.9608,1.063,4,0.1233,0.6243,3,Diver,1
8.2012,0.2971,140.64,88.0303,1.7446,3,0.0816,1.9126,0,Fish School,1
5.597,0.6897,95.67,-95.784,4.5801,1,0.038,5.1287,2,Submarine,1
4.0261,0.8063,69.17,-76.7694,6.2836,1,0.0574,7.7487,2,Submarine,1
3.094,0.3829,53.53,-13.6353,0.854,4,0.1509,-1.2249,3,Diver,1
3.378,0.4829,58.65,-56.4682,0.0002,5,0.158,-0.2355,4,Debris,0
5.8173,0.4365,100.55,54.8858,3.0784,3,0.1109,-3.7228,5,Marine Mammal,1
5.7337,0.6349,98.15,5.1873,0.0291,1,0.0367,-0.0458,1,Rock/Reef,0
6.6834,0.5114,114.06,65.276,0.0128,3,0.0672,-0.1094,5,Marine Mammal,0
3.4275,0.8201,59.17,-59.6312,4.7425,1,0.042,5.6286,2,Submarine,1
5.6798,0.2598,97.51,6.263,0.0062,7,0.2701,-0.0222,4,Debris,0
4.2628,0.5329,73.67,30.2883,3.9812,2,0.0839,-4.8628,5,Marine Mammal,1
2.7845,0.5882,47.21,-81.1583,0.0574,4,0.0804,0.0407,3,Diver,0
7.1993,0.3984,123.15,41.1796,0.0216,3,0.2215,0.1285,4,Debris,0
3.4052,0.4352,58.88,-8.1966,0.2003,6,0.2277,0.5794,4,Debris,1
2.0928,0.3356,36.71,-74.8717,0.0051,8,0.1484,-0.0087,4,Debris,0
9.9207,0.4471,170.38,77.4663,0.0217,1,0.0532,-0.1199,1,Rock/Reef,0
3.7056,0.5222,63.06,-104.6858,3.1769,2,0.1039,-3.6901,5,Marine Mammal,1
9.7266,0.5157,166.27,-14.9877,0.048,1,0.0504,0.0639,1,Rock/Reef,0
4.5511,0.4282,77.71,18.5022,0.0215,3,0.1476,0.2035,3,Diver,0
2.0142,0.4807,35.62,-69.3305,5.3095,3,0.1207,6.0299,5,Marine Mammal,1
3.5941,0.4828,61.93,-54.2927,2.0998,5,0.1195,2.3449,0,Fish School,1
6.6893,0.3917,114.67,-20.1576,0.0112,4,0.1306,-0.0256,0,Fish School,0
6.26,0.6902,107.52,47.5386,0.0192,1,0.0857,-0.2813,2,Submarine,0
3.0008,0.3769,52.71,-6.6133,0.6342,6,0.1384,0.6392,4,Debris,1
3.022,0.8212,52.23,-36.31,0.0137,1,0.0696,-0.056,1,Rock/Reef,0
4.264,0.3994,73.31,-7.6133,4.2316,3,0.0757,-4.8791,5,Marine Mammal,1
2.8818,0.59,49.79,3.0279,4.6699,3,0.1214,-5.7335,5,Marine Mammal,1
5.2327,0.6299,89.39,-20.8615,0.0165,1,0.0679,0.0396,1,Rock/Reef,0
7.9921,0.2856,136.85,105.3782,0.6155,4,0.1288,1.1694,0,Fish School,1
4.0348,0.4075,69.57,-33.3716,1.6743,4,0.0813,1.9312,3,Diver,1
7.5312,0.4151,129.01,27.0805,0.6571,4,0.1381,1.0931,3,Diver,1
4.0374,0.7431,69.61,19.171,0.0231,1,0.0498,0.0644,1,Rock/Reef,0
11.0693,0.4717,189.65,75.8888,0.001,1,0.0235,-0.0287,1,Rock/Reef,0
10.3087,0.5215,177.14,67.6149,0.0073,1,0.0443,-0.1439,1,Rock/Reef,0
5.0162,0.3736,86.91,-61.1381,2.5418,7,0.1326,-2.9804,0,Fish School,1
4.0629,0.3086,69.63,-25.8417,0.0391,3,0.1269,0.106,0,Fish School,0
5.7734,0.661,99.39,-2.6537,4.4247,1,0.087,4.7996,2,Submarine,1
2.6965,0.446,46.76,-99.948,1.6734,5,0.1222,-2.1241,0,Fish School,1
10.2625,0.546,174.67,108.593,5.0462,1,0.0479,-5.8827,2,Submarine,1
7.6437,0.5432,131.44,-38.9203,0.0082,1,0.0507,0.147,1,Rock/Reef,0
5.4559,0.3426,93.34,-3.7933,0.1785,4,0.2872,0.5117,4,Debris,1
11.588,0.4768,198.09,51.2022,0.0305,1,0.0627,-0.1767,2,Submarine,0
6.2686,0.2441,108.05,5.6294,3.0366,3,0.1358,3.3689,0,Fish School,1
10.2493,0.5314,175.24,128.9082,5.6246,1,0.0248,6.6911,2,Submarine,1
9.4189,0.3562,162.21,104.2052,1.1446,2,0.0774,1.2279,5,Marine Mammal,1
4.8602,0.5594,83.18,5.2918,0.0035,4,0.0704,0.0617,3,Diver,0
1.5456,0.4024,26.63,-81.1478,0.0325,3,0.0879,0.1839,3,Diver,0
7.1846,0.302,123.72,56.1609,0.5747,4,0.1417,0.8611,0,Fish School,1
11.2196,0.4685,192.44,24.2472,0.0314,1,0.0689,0.2308,1,Rock/Reef,0
9.6923,0.5245,165.65,63.3474,5.6446,1,0.03,6.8091,2,Submarine,1
5.4424,0.3019,92.72,-44.8319,0.047,4,0.2304,0.1445,4,Debris,0
6.0639,0.2095,104.42,57.9905,0.0133,5,0.283,0.3045,4,Debris,0
1.8152,0.5731,30.66,-75.5881,0.0106,4,0.0672,0.0561,3,Diver,0
3.8389,0.4053,65.33,-18.6255,0.3413,4,0.0773,-0.5646,3,Diver,1
5.1667,0.3942,88.3,-4.7114,0.0095,2,0.1202,0.0186,5,Marine Mammal,0
4.5357,0.7025,77.75,-34.3756,5.2205,1,0.0373,-6.6711,2,Submarine,1
11.3765,0.4008,195.36,-4.0194,0.0017,1,0.0471,0.0022,1,Rock/Reef,0
11.4429,0.4455,196.84,113.9798,0.0112,1,0.0313,-0.0678,1,Rock/Reef,0
7.3923,0.394,126.7,67.4915,2.9312,4,0.1136,3.5461,0,Fish School,1
1.3691,0.5297,23.74,-55.3677,0.0101,2,0.0789,0.0506,3,Diver,0
1.9309,0.5832,33.83,-100.0735,4.0411,2,0.059,5.1737,5,Marine Mammal,1
6.0376,0.3497,103.16,-54.7,0.6308,5,0.1667,-0.8117,4,Debris,1
10.3284,0.5456,176.47,129.9671,4.8955,1,0.0439,5.9514,2,Submarine,1
7.5272,0.2746,129.56,97.954,0.4746,2,0.1655,0.9286,3,Diver,1
9.2355,0.4156,158.52,83.3054,3.2407,2,0.1148,3.7116,5,Marine Mammal,1
6.3967,0.6586,108.98,-36.303,0.0479,1,0.0382,-0.1075,1,Rock/Reef,0
3.1873,0.174,54.92,-10.9311,0.0066,8,0.1931,0.1175,4,Debris,0
4.7133,0.7777,81.5,0.4179,5.5014,1,0.0333,-6.869,2,Submarine,1
10.5067,0.442,181.28,100.3699,0.0164,1,0.0598,0.0398,1,Rock/Reef,0
4.4008,0.4741,75.17,15.822,0.0038,2,0.0557,0.1297,5,Marine Mammal,0
6.4378,0.2744,109.7,58.8157,0.0004,7,0.169,-0.0422,0,Fish School,0
6.8034,0.5881,117.67,-52.5887,3.56,3,0.1014,-4.5197,5,Marine Mammal,1
4.1159,0.4539,70.3,-53.7074,1.556,4,0.1494,2.148,0,Fish School,1
5.7605,0.4475,99.15,-23.2932,0.0361,3,0.0721,0.0027,3,Diver,0
5.6452,0.4823,96.87,74.7917,0.0538,3,0.1458,0.0345,3,Diver,0
8.636,0.5881,148.6,93.691,0.0258,1,0.0344,-0.0233,1,Rock/Reef,0
11.3617,0.4954,194.53,106.8118,0.008,1,0.039,-0.3495,1,Rock/Reef,0
2.3675,0.5104,40.6,-40.8458,1.3467,4,0.0938,-1.5117,3,Diver,1
5.207,0.6845,89.37,4.8546,0.0081,1,0.047,-0.0414,1,Rock/Reef,0
5.4979,0.4024,93.53,-56.7715,1.7005,2,0.0909,1.9456,5,Marine Mammal,1
9.3747,0.3622,161.24,16.8761,2.6591,3,0.0807,-3.259,5,Marine Mammal,1
5.988,0.3399,102.38,-46.6183,2.3201,4,0.1101,3.1424,0,Fish School,1
2.9623,0.8036,50.38,-18.0376,3.2715,1,0.0327,-4.169,2,Submarine,1
2.8454,0.8616,48.49,-71.5704,4.1563,1,0.0616,-5.2431,2,Submarine,1
11.1065,0.3817,190.55,46.4596,0.0326,1,0.038,-0.1112,1,Rock/Reef,0
8.6774,0.2135,149.73,7.4587,2.5046,7,0.133,-3.5078,0,Fish School,1
5.5155,0.3724,94.75,-33.2042,2.7728,7,0.1296,3.4924,0,Fish School,1
6.7921,0.352,116.5,62.329,0.0102,7,0.1586,-0.0364,4,Debris,0
3.1245,0.688,53.11,-44.3655,0.0171,1,0.0309,-0.1325,1,Rock/Reef,0
7.8272,0.5909,134.03,75.9398,0.0166,1,0.049,-0.1267,1,Rock/Reef,0
3.1355,0.68,54.66,-121.6357,0.0099,1,0.0534,-0.2114,1,Rock/Reef,0
1.9268,0.7725,33.33,-50.9966,2.25,3,0.1167,2.8909,5,Marine Mammal,1
2.2119,0.4849,38.13,-56.8344,0.0098,4,0.1733,0.0691,3,Diver,0
4.0166,0.7124,68.39,1.4653,0.0128,1,0.032,0.0677,1,Rock/Reef,0
5.1599,0.7023,88.65,-105.5378,0.0044,1,0.0616,0.0237,1,Rock/Reef,0
6.07,0.4068,103.73,14.8873,0.0083,7,0.1242,-0.1764,4,Debris,0
8.8298,0.4333,152.1,5.4109,3.1852,2,0.0795,-3.987,5,Marine Mammal,1
4.3859,0.4802,75.55,-49.5023,0.0073,8,0.2872,-0.0176,4,Debris,0
3.3589,0.5509,57.98,12.615,4.4086,3,0.1081,4.9441,5,Marine Mammal,1
3.3993,0.5428,57.73,-40.7351,1.8939,4,0.0712,1.9364,3,Diver,1
9.1407,0.304,157.5,10.0319,3.6582,3,0.1208,4.6699,5,Marine Mammal,1
9.6659,0.569,166.25,-11.6472,0.0095,1,0.066,-0.0249,2,Submarine,0
7.1647,0.3841,123.31,30.5127,1.7872,4,0.1421,2.2112,3,Diver,1
4.6084,0.2477,79.36,-53.966,0.0498,4,0.1955,-0.1029,0,Fish School,0
4.9193,0.5783,84.51,-6.6486,2.3871,3,0.0483,-2.9199,5,Marine Mammal,1
6.2117,0.5397,106.57,3.3485,3.8245,3,0.0747,4.3484,5,Marine Mammal,1
5.5846,0.4675,94.98,28.0315,0.8005,5,0.1967,0.7238,4,Debris,1
8.6077,0.128,147.51,53.9051,0.1656,3,0.2624,-0.3288,4,Debris,1
10.1198,0.5024,173.14,-25.5644,0.0199,1,0.034,0.0743,1,Rock/Reef,0
1.8002,0.5837,31.06,-1.4578,1.9063,3,0.054,2.2812,5,Marine Mammal,1
3.2129,0.6674,54.8,3.3003,0.0153,1,0.0201,-0.0074,1,Rock/Reef,0
1.5661,0.5225,26.83,-51.1611,0.656,3,0.141,0.7372,3,Diver,1
5.985,0.1559,102.57,-45.7411,0.0246,5,0.2547,-0.0512,4,Debris,0
10.0176,0.3142,172.02,62.1189,0.0064,3,0.08,-0.0592,5,Marine Mammal,0
2.1512,0.262,37.37,-95.6492,0.0153,4,0.0928,0.0953,0,Fish School,0
8.7566,0.1543,149.6,50.1981,0.6705,4,0.1219,0.6488,4,Debris,1
2.8676,0.7419,49.05,-109.6551,2.5734,3,0.0454,2.8471,5,Marine Mammal,1
6.9808,0.3392,119.88,-2.8495,0.0195,6,0.2857,-0.2481,4,Debris,0
7.1591,0.2737,123.18,-6.752,1.3489,3,0.0876,1.7826,3,Diver,1
1.8285,0.302,31.39,-102.8724,0.0532,5,0.1818,-0.0144,4,Debris,0
5.5032,0.6208,94.09,-74.728,0.0166,1,0.0539,0.0572,1,Rock/Reef,0
6.9952,0.4016,119.96,48.4553,1.7539,2,0.0579,-2.0665,5,Marine Mammal,1
7.2967,0.3326,125.44,53.0007,0.8329,4,0.0906,-1.045,3,Diver,1
7.8834,0.3748,135.07,49.0664,1.3869,2,0.1293,-1.99,5,Marine Mammal,1
4.0935,0.7823,69.89,-54.276,3.8814,1,0.0838,-4.679,2,Submarine,1
4.1055,0.4524,70.14,48.6032,0.5031,3,0.1096,0.9985,3,Diver,1
9.8707,0.4793,168.83,92.5157,0.0066,1,0.0603,-0.1532,1,Rock/Reef,0
3.6731,0.3008,63.59,-9.668,0.014,4,0.1794,0.0364,4,Debris,0
3.5284,0.2435,59.85,-44.6879,2.6641,5,0.1679,3.2904,0,Fish School,1
5.9026,0.54,101.42,33.038,1.5594,2,0.0742,-1.5033,3,Diver,1
3.0248,0.6801,52.04,1.9336,4.5616,3,0.0803,5.7472,5,Marine Mammal,1
11.4648,0.4903,196.48,87.2131,3.1636,1,0.0602,-3.5213,2,Submarine,1
4.8394,0.4289,83.23,-17.379,4.2261,2,0.0454,-4.9244,5,Marine Mammal,1
6.9085,0.6668,117.76,-48.7061,2.8129,1,0.0812,3.1107,2,Submarine,1
10.4384,0.4922,179.53,46.1514,3.7115,1,0.0864,-3.9652,2,Submarine,1
7.2149,0.4758,124.09,46.0088,2.8389,2,0.1198,3.7182,5,Marine Mammal,1
5.2168,0.514,89.67,-0.6448,0.0152,1,0.0617,-0.0435,1,Rock/Reef,0
4.266,0.5316,73.52,0.8587,0.0238,2,0.146,0.1644,3,Diver,0
7.0695,0.179,121.66,56.3183,0.0134,7,0.2697,0.1694,4,Debris,0
2.3211,0.301,40.28,-6.077,1.659,6,0.1189,2.519,0,Fish School,1
4.9918,0.3721,85.69,22.1843,0.0128,8,0.1412,-0.2307,4,Debris,0
9.3745,0.5411,160.47,15.8722,3.3206,1,0.0264,-4.0116,2,Submarine,1
2.066,0.41,36.12,3.1562,1.358,3,0.1577,-1.4157,0,Fish School,1
9.6942,0.5244,166.43,116.236,0.0268,1,0.0497,-0.1031,1,Rock/Reef,0
10.6311,0.5391,182.25,17.4522,4.4723,1,0.0417,4.9691,2,Submarine,1
7.9527,0.5517,137.08,-39.7437,0.0408,1,0.0497,-0.0601,1,Rock/Reef,0
5.9424,0.3932,101.99,-1.7327,0.891,4,0.1025,-1.2413,3,Diver,1
7.3221,0.4243,124.88,5.4125,4.4008,2,0.1117,-5.3099,5,Marine Mammal,1
1.4875,0.5835,25.5,-7.6128,0.0038,7,0.2681,-0.1323,4,Debris,0
1.9328,0.2824,32.87,-13.0553,1.0739,3,0.1036,-1.0486,0,Fish School,1
6.992,0.395,119.96,104.251,1.0016,2,0.0986,1.0261,3,Diver,1
5.2696,0.2744,90.3,-3.3402,0.0348,7,0.0949,-0.1213,0,Fish School,0
3.3407,0.5336,57.18,17.4571,0.1852,8,0.176,0.5778,4,Debris,1
5.7501,0.6455,99.27,-0.0571,2.1558,2,0.0552,2.4031,5,Marine Mammal,1
10.1135,0.6207,173.49,101.7273,0.0304,1,0.0385,-0.0051,1,Rock/Reef,0
5.4812,0.3935,94.31,-58.7286,0.039,4,0.1226,0.1053,4,Debris,0
1.7192,0.2474,30.06,-54.7833,1.8734,3,0.1285,2.0873,0,Fish School,1
5.6893,0.2602,98.27,73.0167,0.0045,6,0.1326,-0.1563,4,Debris,0
2.3792,0.5849,40.34,-55.2677,0.0139,2,0.1368,0.0898,3,Diver,0
2.9219,0.5212,51.07,-52.3603,1.5515,4,0.0907,2.0413,3,Diver,1
5.1299,0.6798,88.8,-26.8286,0.0286,1,0.026,-0.1117,1,Rock/Reef,0
3.0087,0.5603,50.83,-114.0318,4.2065,3,0.0423,-4.7746,5,Marine Mammal,1
6.7077,0.2359,114.98,72.1627,0.6467,5,0.162,-0.6471,0,Fish School,1
8.6867,0.377,149.1,94.9965,2.1197,7,0.1791,-2.5716,0,Fish School,1
4.305,0.4024,73.96,39.9608,0.8891,2,0.0734,-0.7019,3,Diver,1
3.8328,0.3674,66.63,-71.4476,0.765,5,0.2844,-1.0107,4,Debris,1
7.3467,0.2903,124.99,-9.6378,0.0003,2,0.126,0.0021,5,Marine Mammal,0
1.5357,0.4281,25.95,-14.6911,1.6708,4,0.0808,-2.288,3,Diver,1
0.8719,0.4249,15.31,-3.3343,0.652,3,0.1314,0.8511,3,Diver,1
2.6274,0.3383,45.16,-81.8863,0.4238,7,0.2443,0.6147,4,Debris,1
5.1905,0.319,89.4,-67.4418,0.0101,5,0.2294,0.1033,4,Debris,0
2.3977,0.5214,41.49,-12.735,1.0145,3,0.1515,-1.1358,3,Diver,1
2.9824,0.3656,50.81,-68.6268,0.0268,8,0.2024,0.0455,4,Debris,0
0.9873,0.5161,16.5,-84.2459,1.9091,4,0.1365,2.1746,3,Diver,1
5.9696,0.7073,102.21,36.4822,2.7695,1,0.0662,-3.4021,2,Submarine,1
4.0805,0.3963,70.36,17.5411,2.479,5,0.1599,-2.7012,0,Fish School,1
6.2731,0.3256,107.79,0.7025,1.1112,2,0.1558,1.1404,3,Diver,1
2.8292,0.584,48.17,-0.8299,0.8054,4,0.1562,0.7581,3,Diver,1
10.1844,0.5679,174.61,94.152,0.0167,1,0.0744,-0.1673,2,Submarine,0
2.8719,0.566,48.96,-58.3765,2.5633,2,0.0945,-3.0516,5,Marine Mammal,1
5.1395,0.5501,87.74,-74.7405,0.0182,1,0.0683,-0.2462,1,Rock/Reef,0
